Job Title,Company Name,Salary Estimate,Job Position,Job Acedemic Requiremnt,Job Week Cutom Font,Job Time Cutom Font,Company Field,Company Size,min_salary,max_salary,avg_salary,avg_salary(month),week_attendence,intern_time_length
分析实习生实习招聘-阿雷蒙实习生招聘-实习僧," 
                        阿雷蒙
                          ",100/天,镇江,不限,3天／周,实习3个月,农林牧渔/其他,500-2000,100,100,100.0,3000.0,3,3
数据分析师（数据挖掘方向）实习招聘-央金公司实习生招聘-实习僧," 
                        央金公司
                          ",120-200/天,北京,硕士,3天／周,实习3个月,金融/经济/投资/财会,50-150,120,200,160.0,4800.0,3,3
证券分析实习生实习招聘-广州经传实习生招聘-实习僧," 
                        广州经传
                          ",100-200/天,广州,大专,5天／周,实习3个月,金融/经济/投资/财会,500-2000,100,200,150.0,4500.0,5,3
数据分析师实习招聘-央金公司实习生招聘-实习僧," 
                        央金公司
                          ",120-200/天,北京,硕士,3天／周,实习3个月,金融/经济/投资/财会,50-150,120,200,160.0,4800.0,3,3
数据实习生实习招聘-Hitachi Astemo实习生招聘-实习僧," 
                        Hitachi Astemo
                          ",150/天,上海,不限,5天／周,实习3个月,汽车/机械/制造,more than 2000,150,150,150.0,4500.0,5,3
数据分析师实习招聘-华鹏咨询实习生招聘-实习僧," 
                        华鹏咨询
                          ",120-180/天,深圳,不限,5天／周,实习3个月,互联网/游戏/软件,50-150,120,180,150.0,4500.0,5,3
战略分析实习生实习招聘-澜实投资实习生招聘-实习僧," 
                        澜实投资
                          ",150-180/天,上海,硕士,5天／周,实习3个月,金融/经济/投资/财会,50-150,150,180,165.0,4950.0,5,3
行业分析实习生实习招聘-Mobtech实习生招聘-实习僧," 
                        Mobtech
                          ",120-200/天,上海,不限,4天／周,实习3个月,互联网/游戏/软件,150-500,120,200,160.0,4800.0,4,3
数据分析员实习招聘-农超集团实习生招聘-实习僧," 
                        农超集团
                          ",100-150/天,上海,本科,4天／周,实习3个月,快消/百货/批发/零售,more than 2000,100,150,125.0,3750.0,4,3
业务分析实习招聘-合韵商贸公司实习生招聘-实习僧," 
                        合韵商贸公司
                          ",120-150/天,重庆,本科,5天／周,实习3个月,化工/能源/环保,500-2000,120,150,135.0,4050.0,5,3
行业分析实习生实习招聘-澜实投资实习生招聘-实习僧," 
                        澜实投资
                          ",100-150/天,上海,硕士,5天／周,实习3个月,金融/经济/投资/财会,50-150,100,150,125.0,3750.0,5,3
战略分析实习生实习招聘-卉丰投资实习生招聘-实习僧," 
                        卉丰投资
                          ",150-250/天,上海,硕士,5天／周,实习3个月,金融/经济/投资/财会,50-150,150,250,200.0,6000.0,5,3
商业分析实习生实习招聘-名爵投资实习生招聘-实习僧," 
                        名爵投资
                          ",120-180/天,上海,硕士,5天／周,实习3个月,金融/经济/投资/财会,15-50,120,180,150.0,4500.0,5,3
投资分析实习生实习招聘-凯乘投资管理实习生招聘-实习僧," 
                        凯乘投资管理
                          ",100-180/天,上海,硕士,5天／周,实习3个月,金融/经济/投资/财会,15-50,100,180,140.0,4200.0,5,3
研究助理实习生实习招聘-艾瑞集团实习生招聘-实习僧," 
                        艾瑞集团
                          ",150/天,北京,本科,5天／周,实习3个月,互联网/游戏/软件,150-500,150,150,150.0,4500.0,5,3
投资分析实习生实习招聘-国润资管实习生招聘-实习僧," 
                        国润资管
                          ",150-200/天,北京,硕士,5天／周,实习3个月,金融/经济/投资/财会,50-150,150,200,175.0,5250.0,5,3
行业分析实习生实习招聘-凯乘投资管理实习生招聘-实习僧," 
                        凯乘投资管理
                          ",120-150/天,上海,硕士,5天／周,实习3个月,金融/经济/投资/财会,15-50,120,150,135.0,4050.0,5,3
行业分析实习生实习招聘-卉丰投资实习生招聘-实习僧," 
                        卉丰投资
                          ",150-250/天,上海,硕士,5天／周,实习3个月,金融/经济/投资/财会,50-150,150,250,200.0,6000.0,5,3
财务分析实习生实习招聘-千阶投资实习生招聘-实习僧," 
                        千阶投资
                          ",120-180/天,上海,硕士,5天／周,实习3个月,金融/经济/投资/财会,50-150,120,180,150.0,4500.0,5,3
产业研究咨询顾问实习生实习招聘-粤孵智库实习生招聘-实习僧," 
                        粤孵智库
                          ",120-150/天,广州,硕士,4天／周,实习3个月,企业服务/咨询,15-50,120,150,135.0,4050.0,4,3
真实世界研究（RWS）实习生实习招聘-医渡云实习生招聘-实习僧," 
                        医渡云
                          ",120-200/天,上海,本科,5天／周,实习3个月,医疗/健康/制药/生物,500-2000,120,200,160.0,4800.0,5,3
真实世界研究（RWS）实习生实习招聘-医渡云实习生招聘-实习僧," 
                        医渡云
                          ",120-200/天,上海,本科,5天／周,实习3个月,医疗/健康/制药/生物,500-2000,120,200,160.0,4800.0,5,3
（罕见病业务）实习生(J11733)实习招聘-医渡云实习生招聘-实习僧," 
                        医渡云
                          ",120-200/天,上海,本科,3天／周,实习3个月,医疗/健康/制药/生物,500-2000,120,200,160.0,4800.0,3,3
Solution Intern（咨询顾问实习生）实习招聘-OTYPE实习生招聘-实习僧," 
                        OTYPE
                          ",120-150/天,上海,本科,4天／周,实习3个月,企业服务/咨询,150-500,120,150,135.0,4050.0,4,3
Stats Intern实习招聘-礼来制药实习生招聘-实习僧," 
                        礼来制药
                          ",120-150/天,上海,本科,3天／周,实习3个月,医疗/健康/制药/生物,more than 2000,120,150,135.0,4050.0,3,3
Digital & Media intern实习招聘-Kantar实习生招聘-实习僧," 
                        Kantar
                          ",150/天,上海,本科,5天／周,实习3个月,企业服务/咨询,500-2000,150,150,150.0,4500.0,5,3
Research Executive实习招聘-Kantar实习生招聘-实习僧," 
                        Kantar
                          ",150/天,上海,本科,5天／周,实习3个月,企业服务/咨询,500-2000,150,150,150.0,4500.0,5,3
临床数据库设计实习生实习招聘-康德弘翼（WuXi Clinical）实习生招聘-实习僧," 
                        康德弘翼（WuXi Clinical）
                          ",100-120/天,成都,本科,2天／周,实习6个月,医疗/健康/制药/生物,500-2000,100,120,110.0,3300.0,2,6
临床数据库设计实习生实习招聘-康德弘翼（WuXi Clinical）实习生招聘-实习僧," 
                        康德弘翼（WuXi Clinical）
                          ",100-120/天,武汉,本科,2天／周,实习6个月,医疗/健康/制药/生物,500-2000,100,120,110.0,3300.0,2,6
金融研究实习生实习招聘-慧科讯业实习生招聘-实习僧," 
                        慧科讯业
                          ",120-150/天,北京,不限,3天／周,实习3个月,互联网/游戏/软件,500-2000,120,150,135.0,4050.0,3,3
Social Intelligent Analysis实习招聘-益普索IPSOS实习生招聘-实习僧," 
                        益普索IPSOS
                          ",150/天,上海,本科,5天／周,实习4个月,企业服务/咨询,more than 2000,150,150,150.0,4500.0,5,4
